ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,PRIORS,SCHOOL,RULE,TSERVD,FOLLOW,TIME,FILE,sensitive,label,sens_1,sens_2
0,0,1,0,0,1,0,1,3,8,0,3,47,3,3,1,1,2,2
0,0,1,1,0,1,1,0,1,12,0,5,48,11,3,0,1,1,1
0,0,1,0,1,0,1,0,0,9,10,42,52,5,1,1,1,1,1
0,0,1,0,0,0,1,0,0,10,0,3,47,0,2,1,0,1,1
1,0,0,0,0,1,0,0,7,9,0,7,52,47,2,1,1,2,3
1,0,1,1,0,0,0,0,0,10,0,7,47,0,2,1,0,3,0
0,1,1,0,0,0,1,0,0,10,2,6,51,0,1,1,0,3,0
1,0,0,0,1,1,1,0,5,12,3,66,48,0,2,1,0,2,2
1,0,0,1,0,1,0,0,2,10,0,22,52,40,2,1,1,2,3
1,0,1,0,0,1,0,0,0,7,0,9,46,21,2,1,1,3,1
1,0,1,0,0,0,0,0,0,10,0,3,57,39,1,1,1,2,3
0,0,1,1,0,1,0,0,0,7,0,144,51,0,3,1,0,0,2
0,0,1,1,1,1,1,0,2,8,5,127,52,0,3,1,0,0,2
0,0,1,0,1,0,1,0,4,11,1,8,51,18,2,1,1,1,1
0,0,1,0,0,0,1,0,0,7,0,11,52,0,2,1,0,3,0
0,0,1,1,0,0,0,1,0,12,0,6,49,0,3,1,0,1,1
0,0,1,0,1,1,1,0,0,12,0,8,46,10,2,1,1,1,1
1,0,0,1,0,0,1,0,-9,5,0,3,48,43,3,1,1,2,3
0,0,1,0,0,0,0,0,1,8,3,27,56,0,3,1,0,3,1
0,0,1,0,0,1,0,0,1,8,0,5,49,0,1,1,0,0,2
0,0,1,0,0,0,0,0,0,8,0,8,48,32,2,1,1,1,0
0,0,1,0,1,0,0,0,1,16,0,1,53,0,2,1,0,2,2
0,0,1,0,1,1,1,0,0,11,2,29,51,24,2,0,1,1,1
1,0,1,1,0,1,0,0,2,9,0,16,57,0,1,1,0,0,2
0,0,1,0,1,1,1,0,2,11,2,47,53,10,2,1,1,1,1
0,0,1,0,0,1,0,0,0,9,0,5,55,0,2,1,0,1,1
0,0,1,1,1,1,1,0,0,11,0,31,50,8,2,1,1,3,1
1,0,1,1,1,1,1,0,0,11,0,20,46,0,1,1,0,0,2
0,0,0,0,0,0,0,0,-9,12,0,2,57,11,3,1,1,1,1
0,0,1,0,0,0,1,0,0,12,0,1,49,3,3,0,1,1,1
0,0,1,1,0,1,0,0,0,9,0,32,50,0,2,1,0,2,3
0,0,1,0,1,1,1,0,0,9,0,14,57,43,2,1,1,1,1
0,1,1,0,0,1,0,0,1,12,0,28,50,0,2,1,0,0,2
1,1,1,0,0,1,0,0,0,9,1,11,48,37,1,1,1,3,0
0,0,0,1,1,0,0,1,1,10,0,6,52,10,3,1,1,0,3
0,0,0,1,1,1,1,0,0,9,3,61,46,0,3,1,0,1,1
1,0,1,1,0,1,1,0,2,9,2,13,46,0,2,1,0,2,2
0,0,0,0,0,0,0,0,0,8,0,3,52,0,3,1,0,2,3
0,0,0,0,1,1,0,0,0,8,0,6,49,0,2,1,0,2,2
1,0,1,0,0,0,0,1,0,8,1,5,51,50,2,1,1,3,1
0,0,1,0,1,1,1,0,3,13,6,21,47,0,3,1,0,2,3
0,0,1,1,0,0,0,0,-9,12,0,1,53,0,3,1,0,2,2
0,0,1,0,0,0,1,0,0,6,3,6,49,0,3,1,0,3,0
1,1,1,0,1,1,1,0,2,12,0,24,56,12,1,1,1,3,1
0,0,0,0,0,0,1,0,-9,10,2,3,50,11,3,1,1,3,1
0,0,1,0,0,1,0,0,0,11,0,8,46,15,2,1,1,3,1
0,0,1,0,0,0,1,0,2,12,0,2,52,0,3,1,0,3,1
0,0,1,0,0,1,0,0,2,11,0,12,50,22,3,1,1,2,3
1,0,1,0,0,0,1,0,0,9,0,2,54,0,2,1,0,3,0
0,1,1,1,0,1,0,0,3,7,1,43,47,14,2,1,1,2,2
0,0,1,0,0,0,0,1,1,11,1,7,51,0,3,1,0,1,1
0,1,1,0,1,0,1,0,0,7,0,12,47,0,1,1,0,3,0
0,0,0,0,0,0,1,0,3,12,0,4,55,21,3,1,1,1,1
0,0,1,1,1,1,1,0,0,12,0,27,48,0,2,1,0,0,2
0,0,0,1,0,0,1,0,-9,8,0,3,48,19,3,0,1,0,2
0,0,1,0,0,0,1,0,0,10,1,6,46,38,2,1,1,3,0
0,0,1,1,0,1,0,1,0,10,0,8,57,0,2,1,0,0,3
0,1,1,0,1,0,0,0,0,9,2,20,50,0,1,1,0,3,1
0,0,1,0,1,0,1,0,0,12,4,29,47,0,3,1,0,1,1
1,0,1,1,0,1,0,0,9,13,0,16,46,20,2,1,1,2,3
0,0,1,0,0,0,0,0,0,11,5,25,46,0,2,1,0,3,0
0,0,1,0,1,1,1,0,-9,12,4,37,54,0,3,1,0,3,1
1,1,0,0,0,0,0,0,0,10,0,6,52,33,2,1,1,1,1
0,0,1,0,1,1,0,0,-9,9,12,97,53,4,3,1,1,0,2
0,0,1,0,0,0,1,0,0,11,0,6,57,0,1,1,0,1,0
0,1,1,0,1,1,1,0,9,10,1,62,46,16,2,1,1,1,1
0,0,1,0,0,0,0,0,0,10,0,2,46,0,3,1,0,0,2
0,0,1,1,0,1,0,0,3,12,0,28,46,0,2,1,0,0,3
1,0,1,0,0,0,0,0,3,9,0,3,50,44,2,1,1,3,1
0,0,1,0,0,1,0,0,0,11,2,36,57,0,1,1,0,1,1
0,1,1,1,1,1,0,0,0,13,0,9,52,0,2,1,0,3,1
0,0,1,0,1,1,0,0,0,8,0,10,46,0,2,1,0,3,1
0,0,1,0,0,0,0,0,0,12,0,2,49,0,3,1,0,1,1
0,0,0,0,1,0,1,0,-9,12,5,12,52,37,3,1,1,1,1
1,1,1,1,1,0,0,0,1,9,4,44,52,4,2,1,1,3,0
0,0,1,0,1,0,0,0,0,10,0,20,51,29,1,1,1,3,0
1,0,1,1,0,0,1,0,0,12,0,7,56,0,2,1,0,2,3
1,0,1,0,0,0,0,1,0,9,0,8,54,0,2,1,0,2,2
0,0,0,1,0,0,0,0,8,11,0,4,52,0,2,1,0,2,3
0,0,0,0,1,0,1,0,0,10,4,41,53,42,3,1,1,1,0
0,0,1,0,0,0,0,0,10,6,0,18,47,2,3,1,1,2,3
0,1,0,0,0,0,0,0,10,10,5,15,55,0,1,1,0,1,1
1,0,1,0,1,1,1,0,0,13,1,21,46,1,2,1,1,2,2
0,0,1,0,1,1,1,0,0,15,0,9,47,0,3,1,0,0,2
1,0,1,1,0,1,0,0,13,9,1,6,51,0,2,1,0,2,2
1,0,1,0,0,0,0,0,4,7,0,4,47,0,2,1,0,0,3
1,0,1,1,0,1,0,0,-9,11,0,2,54,55,3,1,0,1,1
0,0,1,0,1,1,1,0,3,10,0,12,47,0,1,1,0,0,2
0,0,1,0,0,0,0,0,0,12,0,2,52,30,2,1,1,1,0
1,1,0,0,1,0,1,0,0,10,4,13,47,2,2,1,1,1,0
0,0,1,0,0,0,1,0,1,11,0,5,51,0,2,1,0,1,1
1,1,1,0,0,0,1,0,0,10,0,4,49,0,1,1,0,1,1
0,0,1,0,1,0,1,0,2,10,2,71,53,0,2,1,0,0,2
0,0,0,0,0,0,0,0,15,3,0,6,48,0,3,1,0,2,3
0,0,1,0,0,1,0,0,0,12,1,35,54,27,2,1,1,3,1
0,0,1,0,0,0,1,0,5,11,0,4,48,17,3,1,1,0,3
0,0,1,0,0,0,0,0,-9,4,0,1,55,0,3,1,0,2,3
0,0,1,0,0,0,0,0,0,10,0,2,55,0,3,1,0,1,1
1,0,0,0,0,0,1,0,5,8,0,4,52,20,2,1,1,2,2
0,0,0,0,0,1,0,0,6,12,0,23,52,33,3,1,1,0,2
0,0,1,0,0,0,1,0,0,9,4,31,47,6,3,1,1,3,0
0,0,1,1,1,1,1,0,0,12,1,36,54,42,3,0,1,0,2
0,0,1,0,0,1,0,1,0,7,1,9,57,42,3,1,1,1,1
0,0,1,0,0,0,0,0,0,10,2,5,50,0,1,1,0,1,0
0,0,0,0,0,1,0,0,3,6,12,38,52,20,2,1,1,3,1
0,0,0,0,0,0,0,0,-9,7,0,1,52,2,3,1,1,0,3
0,0,1,1,0,1,0,0,2,11,4,63,46,34,2,1,1,1,1
1,0,1,1,1,0,1,0,0,18,0,19,49,0,2,1,0,2,3
0,0,1,1,1,1,0,1,0,11,0,32,46,0,1,1,0,3,1
0,0,1,0,0,1,0,0,0,12,0,31,53,0,3,1,0,1,1
0,0,0,0,1,0,1,0,4,10,0,4,55,20,2,1,1,0,3
1,0,0,1,0,0,0,0,-9,12,2,3,50,0,3,1,0,3,1
0,0,1,0,1,1,1,0,5,8,0,14,53,4,3,0,1,0,2
0,0,1,0,0,1,0,0,0,3,0,5,52,0,3,1,0,0,3
0,0,1,0,0,0,0,0,0,10,15,24,52,5,3,1,1,3,0
0,0,1,1,1,1,1,0,0,14,1,23,48,46,2,1,1,2,2
0,0,1,0,0,0,1,0,3,5,0,3,56,0,3,1,0,2,3
0,0,1,1,0,0,0,0,0,3,0,2,51,0,2,1,0,0,3
0,0,0,0,0,1,1,0,-9,11,0,3,52,41,3,1,1,3,1
1,0,0,0,0,0,0,0,-9,11,0,2,52,0,3,1,0,3,1
0,0,1,1,1,0,0,0,0,11,4,57,47,0,3,1,0,1,1
0,0,1,0,1,0,0,1,0,4,0,4,53,0,3,0,0,0,3
0,0,1,0,0,1,0,0,0,9,1,10,49,0,3,1,0,1,1
0,0,1,0,0,0,0,0,0,3,0,31,54,0,3,1,0,2,3
0,0,1,1,1,1,0,1,1,11,3,39,47,0,3,1,0,0,2
0,1,1,0,0,0,0,0,0,10,1,15,52,0,1,1,0,1,1
0,0,1,1,1,1,1,0,2,3,0,27,47,0,2,1,0,0,2
1,0,1,0,0,0,1,0,0,9,5,11,56,9,2,1,1,1,0
1,1,1,0,0,0,0,0,0,9,0,3,48,0,2,1,0,3,1
0,1,1,0,1,0,0,1,1,10,8,44,46,8,1,1,1,1,1
0,0,1,0,0,1,0,0,1,9,2,33,48,2,3,1,1,3,1
0,0,1,1,1,1,1,0,0,10,1,10,53,0,3,1,0,0,2
0,0,1,0,1,0,1,0,0,9,1,9,55,0,2,1,0,1,0
0,0,1,0,1,0,1,0,2,9,10,35,46,19,3,1,1,1,1
0,0,1,0,0,1,0,0,2,12,0,2,49,0,3,1,0,2,3
0,0,1,0,0,0,1,0,1,10,1,8,56,0,2,1,0,1,1
1,0,0,0,1,0,1,0,0,11,0,5,52,0,2,1,0,3,0
1,1,1,0,1,0,1,0,0,11,3,28,54,41,1,1,1,3,0
1,0,1,0,1,0,1,0,0,9,0,12,51,0,2,1,0,3,0
0,0,1,0,0,1,0,0,3,12,0,3,55,0,2,1,0,0,3
0,0,0,0,0,0,0,0,2,8,0,20,48,25,2,1,1,2,2
1,0,1,0,0,0,0,0,2,9,0,4,51,18,1,1,1,0,3
1,0,1,1,0,0,0,0,0,10,0,12,56,0,2,0,0,2,3
1,1,1,0,0,1,0,0,3,9,1,17,56,13,2,1,1,3,1
0,0,1,0,0,0,0,0,0,9,0,3,46,0,3,1,0,1,1
0,0,1,0,1,0,1,0,0,9,0,18,47,0,2,1,0,3,0
0,0,1,0,0,0,1,0,0,8,0,4,50,0,1,0,0,1,1
0,0,1,1,0,0,0,0,0,11,0,22,52,0,2,1,0,1,1
0,0,1,1,1,1,1,0,4,11,12,107,52,51,3,1,1,2,2
0,1,1,0,1,0,1,0,0,10,0,13,53,0,2,1,0,1,0
0,0,0,0,1,0,0,0,0,10,0,4,46,0,3,1,0,3,0
1,1,1,0,1,0,0,0,0,7,0,18,48,27,2,1,1,3,0
0,0,1,0,1,0,0,0,0,10,3,16,57,0,1,1,0,3,1
0,0,1,1,0,1,0,0,0,12,5,35,54,0,2,1,0,2,3
0,1,1,0,1,1,0,1,1,7,2,56,52,0,2,1,0,2,3
0,0,1,0,1,1,1,0,0,9,0,50,47,5,2,1,1,1,1
0,0,0,0,1,1,0,0,3,7,1,10,52,0,3,1,0,2,3
1,1,1,0,0,0,0,0,3,9,0,8,56,0,1,1,0,1,1
0,0,0,0,0,0,0,1,0,9,13,15,50,3,2,1,1,1,0
0,0,1,0,0,1,0,0,0,9,0,15,54,0,3,1,0,3,0
0,0,0,0,1,1,0,0,0,12,0,6,56,0,3,1,0,1,1
0,0,1,0,1,1,0,0,0,12,1,11,57,0,3,1,0,3,1
0,0,1,1,1,0,1,0,4,7,2,35,52,0,2,1,0,2,2
0,0,1,0,1,0,1,0,3,8,1,18,48,0,3,1,0,3,0
1,1,0,0,0,0,0,0,1,9,9,74,52,0,2,1,0,3,1
0,0,1,0,0,0,1,0,0,8,0,12,56,0,3,1,0,3,0
0,0,1,1,0,1,0,0,1,9,6,24,50,0,3,1,0,3,1
0,0,1,1,1,1,0,1,2,9,0,94,49,0,3,1,0,2,3
1,0,1,0,0,1,0,0,4,7,0,26,49,29,1,1,1,2,3
0,0,1,0,0,1,0,0,0,12,0,2,49,0,3,1,0,1,1
1,0,1,0,0,0,0,0,0,10,0,2,48,0,2,1,0,1,1
0,0,1,0,1,0,1,0,0,8,0,10,46,30,2,1,1,3,0
0,0,1,0,0,0,0,0,-9,0,0,0,51,35,3,1,1,2,3
0,0,1,1,0,1,0,0,1,12,0,8,55,0,3,1,0,3,1
0,0,1,1,0,1,0,0,-9,10,0,2,53,0,3,1,0,0,2
0,0,0,0,1,1,0,0,0,9,1,22,52,0,2,1,0,3,1
0,0,1,0,0,1,0,0,0,12,0,11,54,0,1,1,0,3,1
0,0,1,0,1,0,1,0,1,7,0,10,52,0,3,1,0,1,1
0,0,1,1,0,1,0,0,0,11,0,4,48,0,3,1,0,2,2
0,0,0,1,1,1,1,0,2,11,24,95,48,0,3,1,0,2,2
0,0,1,1,1,0,0,0,2,9,5,90,46,0,3,1,0,2,2
1,1,1,0,0,0,1,0,0,9,0,5,53,0,2,1,0,3,1
1,0,0,0,1,0,0,0,-9,12,0,3,55,0,3,1,0,3,1
0,0,0,0,0,0,1,0,7,12,0,9,47,18,2,1,1,2,3
1,0,0,0,1,0,1,0,-9,8,0,3,47,0,3,1,0,3,0
0,0,1,0,1,0,0,0,0,10,2,11,51,0,2,1,0,3,0
0,0,1,1,1,0,0,0,0,10,0,26,49,10,3,1,1,3,0
1,0,0,0,1,0,0,0,0,9,0,4,57,0,1,1,0,3,1
0,0,0,0,0,1,0,0,6,8,1,7,55,22,2,1,1,2,3
0,0,0,1,1,1,0,0,-9,11,0,3,51,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,16,0,20,52,0,3,1,0,2,2
1,0,1,0,0,1,0,1,0,12,0,6,48,44,2,1,1,3,1
0,0,1,0,1,0,0,1,0,14,0,30,51,0,2,1,0,0,2
0,0,1,1,0,1,1,0,0,10,0,3,57,0,1,1,0,3,1
0,0,1,1,0,1,0,0,2,1,0,4,46,0,2,1,0,2,3
1,0,0,0,0,1,0,0,14,10,0,5,54,0,2,1,0,2,2
0,0,0,0,1,0,1,0,0,9,1,4,54,0,3,1,0,3,0
0,0,1,1,1,1,1,0,0,12,0,9,46,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,8,1,8,46,0,2,1,0,3,0
1,0,0,0,1,0,0,0,1,12,0,3,55,0,1,1,0,0,2
0,0,1,0,0,0,0,0,0,11,2,6,49,0,3,1,0,0,2
0,0,1,0,0,1,1,0,0,10,1,7,50,0,2,1,0,3,0
0,0,1,0,1,0,1,0,0,10,0,13,56,0,2,1,0,3,0
0,0,1,0,0,0,0,0,0,10,1,17,54,16,2,1,1,1,0
0,0,1,1,0,0,1,0,1,12,2,10,50,5,3,1,1,3,0
0,1,1,0,1,0,1,0,8,9,12,84,54,4,1,1,1,2,2
0,0,1,1,0,0,1,0,0,12,0,2,53,0,3,0,0,3,1
0,0,0,0,0,0,0,0,0,10,3,3,46,17,3,1,1,3,0
1,0,0,0,1,1,1,0,3,12,0,52,52,2,2,1,1,2,2
0,1,1,0,1,0,1,0,0,10,9,49,47,0,2,1,1,3,1
0,0,1,0,0,0,0,0,2,3,0,27,52,0,2,1,0,2,3
1,1,1,0,0,1,0,0,2,12,0,27,46,6,1,1,1,3,0
0,0,1,1,0,1,0,0,3,9,1,12,51,0,3,1,0,2,2
0,0,1,1,1,1,0,0,0,10,0,9,57,19,2,1,1,3,1
1,0,1,1,0,0,0,0,-9,10,0,5,46,40,3,1,1,2,3
1,0,1,1,1,0,0,0,0,10,0,5,50,0,2,1,0,3,1
0,0,1,0,1,0,1,0,0,9,0,5,51,30,3,1,1,3,0
0,0,1,1,0,0,0,0,0,8,1,7,46,0,2,1,0,3,1
0,0,0,0,0,0,0,0,0,9,1,6,54,34,1,1,1,3,1
0,0,1,0,0,0,1,0,-9,8,1,2,51,34,3,0,1,3,0
0,0,0,1,0,0,0,1,2,12,3,14,53,0,3,1,0,3,0
1,0,1,0,1,1,0,1,2,10,0,8,48,0,2,1,0,3,1
0,0,1,0,1,0,1,0,1,10,0,20,47,34,2,1,1,3,0
0,0,1,0,0,1,0,0,1,2,0,6,47,0,3,1,0,2,3
1,1,1,0,0,1,0,1,0,12,0,5,50,0,2,1,0,3,1
0,0,1,0,1,1,0,1,1,11,0,23,47,41,1,1,1,3,1
1,0,0,1,0,1,0,0,10,4,2,13,55,21,2,1,1,2,3
0,1,1,0,1,0,1,0,2,12,7,47,53,5,3,1,1,3,1
1,0,1,0,0,0,0,0,0,12,1,7,51,0,2,1,0,3,1
0,0,1,0,0,1,0,0,0,14,0,11,55,0,2,0,0,3,1
0,0,1,0,1,1,0,0,1,10,2,32,55,19,3,1,1,3,1
1,0,1,0,0,0,0,0,0,7,0,3,56,0,1,1,0,2,2
1,0,1,0,0,1,1,0,19,12,0,5,48,22,2,1,1,0,3
0,1,1,0,1,0,1,0,0,11,0,6,47,0,2,1,0,3,0
0,0,1,0,0,1,0,0,0,8,0,6,49,0,2,1,0,2,2
1,0,1,0,0,0,0,0,1,15,0,5,49,11,1,1,1,2,2
0,0,1,0,0,0,0,0,0,9,1,8,57,0,3,1,0,3,0
0,0,1,0,0,0,1,0,1,10,2,20,50,0,2,1,0,3,0
1,0,1,0,0,0,0,0,4,3,0,6,47,0,2,1,0,2,3
0,0,0,0,1,0,1,0,0,8,0,6,57,0,3,1,0,3,0
0,0,0,1,1,0,1,0,-9,10,0,2,55,35,3,1,1,3,1
0,0,1,1,0,1,0,1,2,9,0,3,53,0,3,1,0,0,3
0,0,1,0,0,0,0,0,-9,11,0,2,54,0,3,1,0,1,0
0,0,1,0,0,1,0,0,0,5,1,11,50,32,2,1,1,0,3
0,0,0,0,0,1,1,0,1,7,1,6,53,14,3,1,1,3,0
0,0,1,0,0,1,0,0,4,8,0,39,55,8,1,1,1,3,1
0,0,1,1,1,1,0,1,1,11,22,121,57,0,3,1,0,2,2
0,1,1,1,1,1,0,1,12,9,1,63,49,3,2,1,1,2,3
1,1,1,0,0,0,0,0,3,12,0,7,56,0,2,1,0,2,2
0,0,0,1,0,0,0,0,2,12,0,3,52,0,3,1,0,0,2
0,0,1,0,0,0,0,0,0,7,1,29,50,0,2,1,0,3,1
1,0,1,0,1,0,0,1,0,5,0,7,47,0,1,1,0,2,3
0,0,1,1,1,1,0,1,0,12,1,62,46,10,2,1,1,2,3
1,1,1,0,0,1,0,1,1,7,1,12,47,14,2,1,1,3,0
0,0,1,1,1,0,0,1,0,8,5,76,51,0,3,1,0,1,1
0,0,1,0,0,1,1,0,2,12,0,19,47,0,2,1,0,3,1
1,0,1,0,0,1,0,0,1,8,0,4,53,10,1,1,1,2,3
0,0,1,0,0,0,0,0,0,12,0,2,54,0,3,1,0,1,1
1,1,1,0,1,0,1,0,0,12,3,14,47,0,2,1,0,3,1
1,1,1,0,0,0,0,0,0,9,3,21,52,0,2,1,0,3,0
0,0,1,0,0,0,0,1,0,9,0,2,56,0,3,1,0,3,0
0,0,0,1,0,0,0,0,0,12,2,17,55,0,2,1,0,3,1
0,0,0,1,0,0,1,0,6,12,0,10,55,36,1,1,1,3,1
0,1,1,1,1,1,0,1,3,7,1,47,56,0,2,1,0,2,2
0,0,0,0,0,0,0,0,0,10,1,12,52,22,2,1,1,3,0
0,1,1,0,1,1,0,0,0,12,0,23,47,0,2,1,0,2,2
0,0,1,0,0,0,1,0,-9,10,0,2,47,0,3,0,0,0,2
0,0,0,0,1,0,1,0,0,11,0,1,50,0,3,1,0,3,0
0,0,1,0,1,1,0,0,0,16,0,2,47,0,3,1,0,3,1
0,0,1,1,0,0,1,0,1,14,0,28,52,0,3,1,0,0,3
0,0,1,0,1,1,0,1,0,7,3,47,50,5,3,1,1,1,1
0,0,1,1,1,1,1,0,0,10,0,25,52,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,10,0,4,56,15,3,1,1,2,3
0,0,1,0,1,0,1,0,1,12,0,5,50,15,3,1,1,1,0
0,0,0,0,1,0,1,0,-9,12,0,2,50,0,3,1,0,3,0
0,0,0,0,1,0,1,0,1,8,12,46,49,7,3,1,1,3,0
1,1,1,0,0,0,0,0,0,8,0,13,56,0,2,1,0,3,1
0,0,1,0,0,0,0,0,0,10,1,19,56,8,2,1,1,1,0
1,0,1,0,0,0,0,0,0,12,0,4,52,0,2,1,0,2,3
0,0,1,0,0,0,1,0,0,10,0,8,52,0,3,0,0,3,0
1,0,1,0,0,0,0,1,5,7,0,5,48,7,1,1,1,0,3
0,0,1,1,0,1,0,0,2,3,0,10,49,0,3,1,0,2,3
0,0,0,1,0,1,0,0,5,3,1,10,52,0,3,1,0,0,2
0,0,1,0,0,0,1,0,0,8,1,4,46,0,2,1,0,1,0
0,0,1,0,0,0,0,0,0,8,0,15,56,0,2,1,0,1,1
0,0,1,0,1,0,1,0,0,9,0,9,46,0,3,0,0,3,1
0,0,1,0,0,0,0,1,0,8,1,5,56,0,2,1,0,3,0
1,0,0,0,0,0,1,0,0,12,1,8,52,11,1,1,1,1,1
0,0,1,0,0,1,0,0,9,10,0,10,48,35,3,1,1,0,3
1,1,1,0,0,1,0,0,2,10,0,34,53,0,2,1,0,2,2
0,0,1,1,0,1,0,0,0,17,2,22,51,0,3,1,0,2,2
0,0,1,0,0,0,0,0,0,11,2,30,55,0,2,1,0,3,1
0,0,1,0,1,0,1,0,0,7,3,84,55,21,3,1,1,3,0
1,0,1,0,0,1,0,0,0,9,1,8,46,22,2,1,1,2,3
0,0,1,0,0,0,1,0,0,9,1,8,51,30,1,1,1,3,0
1,0,1,1,0,0,0,0,0,12,1,5,46,0,2,1,0,2,2
0,0,1,0,1,1,0,0,2,7,4,27,50,0,2,1,0,3,1
0,0,1,1,0,1,0,0,0,8,0,4,50,38,3,1,1,3,1
0,0,1,0,0,1,0,0,0,12,3,31,49,0,2,1,0,3,1
0,0,1,0,0,0,0,0,0,8,0,2,52,0,3,1,0,3,1
0,0,1,0,0,0,0,0,0,3,0,4,49,0,3,1,0,0,3
0,0,1,0,0,1,0,0,0,11,0,10,51,0,1,1,0,1,1
0,0,1,0,1,0,1,0,3,13,1,20,50,3,2,1,1,1,1
0,0,1,0,1,0,1,0,0,7,2,11,49,20,3,1,1,3,0
1,1,1,0,0,0,0,0,0,9,5,38,46,0,3,1,0,3,0
0,0,0,0,1,0,1,0,-9,9,0,3,50,0,3,1,0,1,0
0,0,1,1,0,1,0,0,2,12,0,6,56,0,3,1,0,2,3
0,0,0,0,0,0,0,1,0,10,3,8,54,0,3,1,0,1,0
0,0,1,0,0,0,0,0,0,12,0,1,50,0,3,1,0,1,1
0,0,1,0,0,0,0,0,0,9,0,3,46,0,3,1,0,3,1
0,0,1,1,1,0,1,0,0,10,8,73,48,0,2,1,0,1,1
0,0,1,0,1,1,0,1,0,12,2,48,57,0,3,1,0,1,1
0,0,1,0,1,0,1,0,0,10,0,4,50,32,2,1,1,1,0
0,0,1,0,0,0,0,0,0,12,0,5,47,0,3,0,0,3,1
0,0,1,0,1,0,0,1,0,9,0,3,55,0,1,0,0,1,0
1,0,1,0,0,0,0,1,0,7,2,20,46,1,2,1,1,2,2
0,0,1,0,1,1,1,0,0,7,0,28,52,9,3,1,1,1,1
0,0,1,0,0,0,1,0,0,9,1,6,48,0,2,0,0,1,1
0,0,1,0,1,0,1,0,2,12,5,74,54,5,2,1,1,1,0
0,0,1,0,1,1,1,0,1,12,5,54,51,39,3,0,1,1,1
0,0,0,0,1,1,0,0,0,12,1,13,50,0,3,0,0,1,1
0,0,0,0,1,0,0,1,-9,9,0,2,52,0,3,0,0,1,1
0,0,0,0,1,0,0,0,5,12,1,6,52,51,1,0,1,0,3
0,0,1,0,0,0,1,0,1,12,1,5,48,0,2,1,0,1,1
0,0,1,0,1,1,1,0,1,11,1,20,52,18,2,1,1,1,1
0,0,1,0,0,0,1,0,0,11,0,0,57,0,3,1,0,1,1
0,0,1,0,0,0,1,0,1,12,0,2,54,13,3,1,1,1,1
0,0,1,0,1,0,1,0,0,10,0,9,56,0,2,1,0,3,0
1,0,1,0,0,0,0,0,2,5,0,2,49,0,1,1,0,0,3
1,0,1,1,0,1,0,1,0,8,0,8,48,0,2,1,0,2,2
0,0,1,0,0,1,0,0,2,7,0,45,57,0,2,0,0,1,1
0,0,1,0,1,1,0,0,0,8,1,31,54,17,2,1,1,1,1
0,0,1,0,0,0,1,0,1,12,0,0,47,0,3,1,0,1,1
1,0,1,0,0,0,0,0,0,11,0,2,47,0,1,1,0,2,3
0,0,0,0,0,1,0,0,0,10,2,25,49,0,3,1,0,3,0
0,0,1,1,1,0,0,1,2,5,2,83,53,0,3,1,0,2,2
0,0,1,1,1,0,1,0,5,11,3,54,47,0,3,1,0,0,2
0,0,1,1,1,0,0,1,0,9,5,45,49,0,3,1,0,3,1
0,0,0,0,0,1,0,0,-9,4,0,2,52,0,3,1,0,0,3
0,0,1,1,0,0,1,0,0,8,0,15,53,5,2,1,1,3,1
0,0,1,1,1,1,1,0,2,15,5,68,47,0,2,1,0,0,2
0,0,1,0,1,0,0,0,3,11,0,9,49,0,3,1,0,0,2
0,0,1,0,0,0,0,0,1,10,6,34,50,0,2,1,0,1,0
0,1,1,1,1,1,1,0,15,2,3,34,51,0,1,1,0,0,3
1,1,1,0,0,1,0,0,0,7,0,5,57,11,2,1,1,1,1
0,0,1,0,0,0,1,0,2,10,5,16,48,12,2,1,1,1,0
0,0,1,0,1,0,1,0,1,9,1,14,50,0,2,0,0,1,1
0,0,1,0,0,0,0,0,0,9,0,2,57,0,3,0,0,1,1
1,1,1,0,1,0,1,0,0,11,0,3,52,0,1,1,0,3,0
0,0,1,0,0,0,1,0,5,11,0,2,46,8,3,1,1,0,3
0,0,0,0,1,0,1,0,-9,10,0,2,52,17,3,1,1,1,1
0,0,0,0,0,1,0,0,0,11,4,36,48,0,2,0,0,2,2
0,0,1,0,0,0,0,0,0,10,9,27,52,21,2,1,1,3,1
1,0,0,1,0,0,0,1,2,12,0,5,56,0,2,1,0,2,2
0,1,1,0,0,0,1,0,-9,12,0,1,46,0,3,1,0,1,1
0,0,1,0,0,0,0,0,0,10,0,10,57,0,1,1,0,3,0
0,0,1,0,0,0,1,0,0,10,2,10,47,0,2,1,0,3,0
0,0,0,0,0,1,0,0,7,6,0,3,53,0,3,1,0,0,3
0,0,1,1,1,0,0,1,0,10,0,30,51,0,3,0,0,2,2
0,0,0,0,0,0,0,0,0,11,0,9,53,0,3,1,0,1,0
0,0,1,0,0,0,0,0,0,12,0,11,54,2,2,1,1,3,0
0,0,1,0,0,1,0,0,3,12,2,20,51,0,3,1,0,1,1
0,0,1,0,0,0,0,0,0,10,0,4,47,0,2,1,0,3,0
0,0,1,0,1,0,0,1,0,10,0,23,57,0,1,0,0,2,3
1,0,1,0,0,1,0,0,0,8,0,5,53,0,2,1,0,2,2
